Date,State,Pos_Tests,Neg_Tests,Currently_Hospitalized,Total_Hospitalized,ICU_Current,Total_ICU,On_Vent_Curr,Total_Vent_Util,Recovered,Deaths,DeathsConfCovid,DeathsProbCovid,NewPosCases,NewNegCases,TotalTested,NewTests,NewDeaths,NewHosp
2020-06-16,ID,3462.0,62185.0,24.0,270.0,6.0,100.0,0.0,0.0,2877.0,88.0,68.0,20.0,63,2604,65647,2667,1,4
2020-06-17,ID,3540.0,63244.0,28.0,275.0,8.0,101.0,0.0,0.0,2921.0,88.0,68.0,20.0,78,1059,66784,1137,0,5
2020-06-18,ID,3632.0,64380.0,23.0,275.0,7.0,101.0,0.0,0.0,3013.0,88.0,68.0,20.0,92,1136,68012,1228,0,0
2020-06-19,ID,3743.0,65802.0,28.0,278.0,9.0,101.0,0.0,0.0,3088.0,89.0,69.0,20.0,111,1422,69545,1533,1,3
2020-06-20,ID,3871.0,67325.0,28.0,279.0,9.0,101.0,0.0,0.0,3183.0,89.0,69.0,20.0,128,1523,71196,1651,0,1
2020-06-21,ID,4006.0,68962.0,31.0,283.0,12.0,101.0,0.0,0.0,3305.0,89.0,69.0,20.0,135,1637,72968,1772,0,4
2020-06-22,ID,4006.0,68962.0,41.0,283.0,12.0,101.0,0.0,0.0,3305.0,89.0,69.0,20.0,0,0,72968,0,0,0
2020-06-23,ID,4254.0,71910.0,39.0,293.0,14.0,102.0,0.0,0.0,3405.0,89.0,69.0,20.0,248,2948,76164,3196,0,10
2020-06-24,ID,4402.0,73433.0,34.0,298.0,14.0,105.0,0.0,0.0,3484.0,89.0,69.0,20.0,148,1523,77835,1671,0,5
2020-06-25,ID,4645.0,75894.0,45.0,300.0,14.0,106.0,0.0,0.0,3610.0,90.0,70.0,20.0,243,2461,80539,2704,1,2
2020-06-26,ID,4865.0,77505.0,48.0,303.0,20.0,106.0,0.0,0.0,3712.0,90.0,70.0,20.0,220,1611,82370,1831,0,3
2020-06-27,ID,5148.0,78908.0,42.0,309.0,19.0,108.0,0.0,0.0,3827.0,90.0,70.0,20.0,283,1403,84056,1686,0,6
2020-06-28,ID,5319.0,81026.0,48.0,312.0,18.0,111.0,0.0,0.0,3898.0,91.0,71.0,20.0,171,2118,86345,2289,1,3
2020-06-29,ID,5319.0,81026.0,50.0,312.0,17.0,111.0,0.0,0.0,3898.0,91.0,71.0,20.0,0,0,86345,0,0,0
2020-06-30,ID,5752.0,83551.0,60.0,322.0,18.0,114.0,0.0,0.0,4073.0,91.0,71.0,20.0,433,2525,89303,2958,0,10
2020-07-01,ID,6117.0,84923.0,75.0,330.0,18.0,116.0,0.0,0.0,4233.0,92.0,72.0,20.0,365,1372,91040,1737,1,8
2020-07-02,ID,6370.0,88751.0,69.0,340.0,17.0,118.0,0.0,0.0,4393.0,92.0,72.0,20.0,253,3828,95121,4081,0,10
2020-07-03,ID,6593.0,92116.0,64.0,350.0,23.0,121.0,0.0,0.0,2801.0,92.0,72.0,20.0,223,3365,98709,3588,0,10
2020-07-04,ID,6994.0,94073.0,67.0,355.0,23.0,121.0,0.0,0.0,2831.0,93.0,73.0,20.0,401,1957,101067,2358,1,5
2020-07-05,ID,7370.0,96896.0,71.0,359.0,19.0,122.0,0.0,0.0,2858.0,93.0,73.0,20.0,376,2823,104266,3199,0,4
2020-07-06,ID,7733.0,98732.0,85.0,369.0,22.0,124.0,0.0,0.0,2886.0,93.0,73.0,20.0,363,1836,106465,2199,0,10
2020-07-07,ID,8052.0,100489.0,105.0,387.0,25.0,130.0,0.0,0.0,2907.0,94.0,74.0,20.0,319,1757,108541,2076,1,18
2020-07-08,ID,8539.0,102792.0,118.0,396.0,26.0,130.0,0.0,0.0,2932.0,94.0,74.0,20.0,487,2303,111331,2790,0,9
2020-07-09,ID,8969.0,105651.0,120.0,411.0,28.0,133.0,0.0,0.0,2978.0,98.0,78.0,20.0,430,2859,114620,3289,4,15
2020-07-10,ID,9428.0,108650.0,124.0,432.0,29.0,137.0,0.0,0.0,3022.0,100.0,80.0,20.0,459,2999,118078,3458,2,21
2020-07-11,ID,9928.0,112421.0,122.0,449.0,33.0,138.0,0.0,0.0,3066.0,101.0,81.0,20.0,500,3771,122349,4271,1,17
2020-07-12,ID,10505.0,114756.0,140.0,468.0,33.0,139.0,0.0,0.0,3114.0,102.0,82.0,20.0,577,2335,125261,2912,1,19
2020-07-13,ID,10902.0,116230.0,153.0,477.0,35.0,142.0,0.0,0.0,3179.0,102.0,82.0,20.0,397,1474,127132,1871,0,9
2020-07-14,ID,11402.0,118882.0,153.0,500.0,35.0,144.0,0.0,0.0,3262.0,102.0,82.0,20.0,500,2652,130284,3152,0,23
2020-07-15,ID,11718.0,122196.0,153.0,510.0,35.0,151.0,0.0,0.0,3360.0,103.0,83.0,20.0,316,3314,133914,3630,1,10
2020-07-16,ID,12445.0,124418.0,153.0,526.0,35.0,151.0,0.0,0.0,3513.0,110.0,89.0,21.0,727,2222,136863,2949,7,16
2020-07-17,ID,13133.0,127186.0,153.0,554.0,35.0,165.0,0.0,0.0,3676.0,114.0,93.0,21.0,688,2768,140319,3456,4,28
2020-07-18,ID,13752.0,128753.0,224.0,570.0,33.0,170.0,0.0,0.0,3827.0,118.0,96.0,22.0,619,1567,142505,2186,4,16
2020-07-19,ID,14302.0,131884.0,224.0,583.0,33.0,180.0,0.0,0.0,3989.0,119.0,97.0,22.0,550,3131,146186,3681,1,13
2020-07-20,ID,14873.0,133015.0,224.0,600.0,33.0,181.0,0.0,0.0,4149.0,119.0,97.0,22.0,571,1131,147888,1702,0,17
2020-07-21,ID,15266.0,135805.0,188.0,621.0,46.0,186.0,0.0,0.0,4335.0,122.0,100.0,22.0,393,2790,151071,3183,3,21
2020-03-07,HI,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0
2020-03-08,HI,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0
2020-03-09,HI,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,2,1,0,0
2020-03-10,HI,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,2,0,0,0
2020-03-11,HI,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,2,0,0,0
2020-03-12,HI,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,2,0,0,0
2020-03-13,HI,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,2,0,0,0
2020-03-14,HI,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,2,0,0,0
2020-03-15,HI,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,2,0,0,0
2020-03-16,HI,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0,7,5,0,0
2020-03-17,HI,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0,10,3,0,0
2020-03-18,HI,14.0,93.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,93,107,97,0,0
2020-03-19,HI,16.0,93.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0,109,2,0,0
2020-03-20,HI,26.0,124.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,31,150,41,0,0
2020-03-21,HI,37.0,124.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11,0,161,11,0,0
2020-03-22,HI,48.0,263.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11,139,311,150,0,0
2020-03-23,HI,56.0,2955.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8,2692,3011,2700,0,0
2020-03-24,HI,77.0,3589.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21,634,3666,655,0,4
2020-03-25,HI,90.0,4357.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13,768,4447,781,0,2
2020-03-26,HI,95.0,4357.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0,4452,5,0,-1
2020-03-27,HI,106.0,4357.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11,0,4463,11,0,2
2020-03-28,HI,120.0,4357.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14,0,4477,14,0,1
2020-03-29,HI,151.0,6849.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31,2492,7000,2523,0,4
2020-03-30,HI,175.0,7825.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24,976,8000,1000,0,0
2020-03-31,HI,204.0,8471.0,0.0,12.0,0.0,6.0,0.0,0.0,49.0,0.0,0.0,0.0,29,646,8675,675,0,0
2020-04-01,HI,208.0,8721.0,0.0,13.0,0.0,6.0,0.0,0.0,58.0,1.0,0.0,0.0,4,250,8929,254,1,1
2020-04-02,HI,258.0,10206.0,0.0,15.0,0.0,6.0,0.0,0.0,69.0,1.0,0.0,0.0,50,1485,10464,1535,0,2
2020-04-03,HI,285.0,10206.0,0.0,15.0,0.0,6.0,0.0,0.0,72.0,2.0,0.0,0.0,27,0,10491,27,1,0
2020-04-04,HI,319.0,11959.0,0.0,18.0,0.0,6.0,0.0,0.0,78.0,3.0,0.0,0.0,34,1753,12278,1787,1,3
2020-04-05,HI,351.0,12604.0,0.0,19.0,0.0,6.0,0.0,0.0,82.0,4.0,0.0,0.0,32,645,12955,677,1,1
2020-04-06,HI,371.0,13155.0,0.0,21.0,0.0,6.0,0.0,0.0,85.0,4.0,0.0,0.0,20,551,13526,571,0,2
2020-04-07,HI,387.0,13155.0,0.0,26.0,0.0,6.0,0.0,0.0,89.0,5.0,0.0,0.0,16,0,13542,16,1,5
2020-04-08,HI,410.0,14739.0,0.0,42.0,0.0,6.0,0.0,0.0,113.0,5.0,0.0,0.0,23,1584,15149,1607,0,16
2020-04-09,HI,435.0,15316.0,0.0,42.0,0.0,6.0,0.0,0.0,113.0,5.0,0.0,0.0,25,577,15751,602,0,0
2020-04-10,HI,442.0,15707.0,0.0,42.0,0.0,6.0,0.0,2.0,251.0,6.0,0.0,0.0,7,391,16149,398,1,0
2020-04-11,HI,465.0,17066.0,0.0,43.0,0.0,6.0,0.0,2.0,284.0,8.0,0.0,0.0,23,1359,17531,1382,2,1
2020-04-12,HI,486.0,17482.0,0.0,44.0,0.0,6.0,0.0,2.0,300.0,8.0,0.0,0.0,21,416,17968,437,0,1
2020-04-13,HI,499.0,18345.0,0.0,44.0,0.0,6.0,0.0,2.0,310.0,9.0,0.0,0.0,13,863,18844,876,1,0
2020-04-14,HI,504.0,18916.0,0.0,44.0,0.0,0.0,0.0,0.0,315.0,9.0,0.0,0.0,5,571,19420,576,0,0
2020-04-15,HI,517.0,19286.0,0.0,45.0,0.0,0.0,0.0,0.0,333.0,9.0,0.0,0.0,13,370,19803,383,0,1
2020-04-16,HI,530.0,20170.0,0.0,45.0,0.0,0.0,0.0,0.0,359.0,9.0,0.0,0.0,13,884,20700,897,0,0
2020-04-17,HI,541.0,21316.0,0.0,45.0,0.0,0.0,0.0,0.0,374.0,9.0,0.0,0.0,11,1146,21857,1157,0,0
2020-04-18,HI,553.0,21790.0,0.0,48.0,0.0,0.0,0.0,0.0,390.0,9.0,0.0,0.0,12,474,22343,486,0,3
2020-04-19,HI,574.0,22896.0,0.0,51.0,0.0,0.0,0.0,0.0,410.0,9.0,0.0,0.0,21,1106,23470,1127,0,3
2020-04-20,HI,580.0,23595.0,0.0,52.0,0.0,0.0,0.0,0.0,414.0,10.0,0.0,0.0,6,699,24175,705,1,1
2020-04-21,HI,584.0,24112.0,0.0,55.0,0.0,0.0,0.0,0.0,423.0,10.0,0.0,0.0,4,517,24696,521,0,3
2020-04-22,HI,586.0,24760.0,0.0,56.0,0.0,0.0,0.0,0.0,437.0,12.0,0.0,0.0,2,648,25346,650,2,1
2020-04-23,HI,592.0,25536.0,0.0,63.0,0.0,0.0,0.0,0.0,444.0,12.0,0.0,0.0,6,776,26128,782,0,7
2020-04-24,HI,596.0,26291.0,0.0,63.0,0.0,0.0,0.0,0.0,455.0,12.0,0.0,0.0,4,755,26887,759,0,0
2020-04-25,HI,601.0,27439.0,0.0,67.0,0.0,0.0,0.0,0.0,463.0,13.0,0.0,0.0,5,1148,28040,1153,1,4
2020-04-26,HI,603.0,27880.0,0.0,68.0,0.0,0.0,0.0,0.0,482.0,14.0,0.0,0.0,2,441,28483,443,1,1
2020-04-27,HI,606.0,28404.0,0.0,68.0,0.0,0.0,0.0,0.0,488.0,14.0,0.0,0.0,3,524,29010,527,0,0
2020-04-28,HI,607.0,28576.0,0.0,68.0,0.0,0.0,0.0,0.0,493.0,16.0,0.0,0.0,1,172,29183,173,2,0
2020-04-29,HI,609.0,29009.0,0.0,69.0,0.0,0.0,0.0,0.0,505.0,16.0,0.0,0.0,2,433,29618,435,0,1
2020-04-30,HI,613.0,30027.0,0.0,69.0,0.0,0.0,0.0,0.0,516.0,16.0,0.0,0.0,4,1018,30640,1022,0,0
2020-05-01,HI,618.0,30476.0,0.0,70.0,0.0,0.0,0.0,0.0,526.0,16.0,0.0,0.0,5,449,31094,454,0,1
2020-05-02,HI,619.0,31366.0,0.0,72.0,0.0,0.0,0.0,0.0,532.0,16.0,0.0,0.0,1,890,31985,891,0,2
2020-05-03,HI,620.0,32330.0,0.0,72.0,0.0,0.0,0.0,0.0,541.0,16.0,0.0,0.0,1,964,32950,965,0,0
2020-05-04,HI,620.0,33246.0,0.0,73.0,0.0,0.0,0.0,0.0,544.0,17.0,0.0,0.0,0,916,33866,916,1,1
2020-05-05,HI,621.0,33378.0,0.0,73.0,0.0,0.0,0.0,0.0,548.0,17.0,0.0,0.0,1,132,33999,133,0,0
2020-05-06,HI,625.0,34574.0,0.0,73.0,0.0,0.0,0.0,0.0,551.0,17.0,0.0,0.0,4,1196,35199,1200,0,0
2020-05-07,HI,626.0,34915.0,0.0,74.0,0.0,0.0,0.0,0.0,558.0,17.0,0.0,0.0,1,341,35541,342,0,1
2020-05-08,HI,629.0,35989.0,0.0,74.0,0.0,0.0,0.0,0.0,565.0,17.0,0.0,0.0,3,1074,36618,1077,0,0
2020-05-09,HI,629.0,35633.0,0.0,81.0,0.0,0.0,0.0,0.0,566.0,17.0,0.0,0.0,0,-356,36262,-356,0,7
2020-05-10,HI,631.0,36639.0,0.0,81.0,0.0,0.0,0.0,0.0,551.0,17.0,0.0,0.0,2,1006,37270,1008,0,0
2020-05-11,HI,632.0,37051.0,0.0,81.0,0.0,0.0,0.0,0.0,561.0,17.0,0.0,0.0,1,412,37683,413,0,0
2020-05-12,HI,634.0,37305.0,0.0,81.0,0.0,0.0,0.0,0.0,561.0,17.0,0.0,0.0,2,254,37939,256,0,0
2020-05-13,HI,635.0,37730.0,0.0,81.0,0.0,0.0,0.0,0.0,563.0,17.0,0.0,0.0,1,425,38365,426,0,0
2020-05-14,HI,638.0,38243.0,0.0,81.0,0.0,0.0,0.0,0.0,563.0,17.0,0.0,0.0,3,513,38881,516,0,0
2020-05-15,HI,637.0,38139.0,0.0,81.0,0.0,0.0,0.0,0.0,564.0,17.0,0.0,0.0,-1,-104,38776,-105,0,0
2020-05-16,HI,638.0,40245.0,0.0,81.0,0.0,0.0,0.0,0.0,565.0,17.0,0.0,0.0,1,2106,40883,2107,0,0
2020-05-17,HI,639.0,41035.0,0.0,82.0,0.0,0.0,0.0,0.0,572.0,17.0,0.0,0.0,1,790,41674,791,0,1
2020-05-18,HI,640.0,41405.0,0.0,82.0,0.0,0.0,0.0,0.0,573.0,17.0,0.0,0.0,1,370,42045,371,0,0
2020-05-19,HI,640.0,44383.0,0.0,82.0,0.0,0.0,0.0,0.0,574.0,17.0,0.0,0.0,0,2978,45023,2978,0,0
2020-05-20,HI,641.0,45663.0,0.0,82.0,0.0,0.0,0.0,0.0,578.0,17.0,0.0,0.0,1,1280,46304,1281,0,0
2020-05-21,HI,643.0,46506.0,0.0,82.0,0.0,0.0,0.0,0.0,578.0,17.0,0.0,0.0,2,843,47149,845,0,0
2020-05-22,HI,647.0,47338.0,0.0,83.0,0.0,0.0,0.0,0.0,579.0,17.0,0.0,0.0,4,832,47985,836,0,1
2020-05-23,HI,642.0,48179.0,0.0,84.0,0.0,0.0,0.0,0.0,585.0,17.0,0.0,0.0,-5,841,48821,836,0,1
2020-05-24,HI,643.0,48929.0,0.0,84.0,0.0,0.0,0.0,0.0,589.0,17.0,0.0,0.0,1,750,49572,751,0,0
2020-05-25,HI,643.0,49728.0,0.0,84.0,0.0,0.0,0.0,0.0,591.0,17.0,0.0,0.0,0,799,50371,799,0,0
2020-05-26,HI,643.0,49728.0,0.0,84.0,0.0,0.0,0.0,0.0,592.0,17.0,0.0,0.0,0,0,50371,0,0,0
2020-05-27,HI,643.0,50559.0,0.0,83.0,0.0,0.0,0.0,0.0,593.0,17.0,0.0,0.0,0,831,51202,831,0,-1
2020-05-28,HI,644.0,51195.0,0.0,83.0,0.0,0.0,0.0,0.0,600.0,17.0,0.0,0.0,1,636,51839,637,0,0
2020-05-29,HI,647.0,52177.0,0.0,83.0,0.0,0.0,0.0,0.0,604.0,17.0,0.0,0.0,3,982,52824,985,0,0
2020-05-30,HI,649.0,53365.0,0.0,83.0,0.0,0.0,0.0,0.0,605.0,17.0,0.0,0.0,2,1188,54014,1190,0,0
2020-05-31,HI,651.0,53969.0,0.0,83.0,0.0,0.0,0.0,0.0,606.0,17.0,0.0,0.0,2,604,54620,606,0,0
2020-06-01,HI,652.0,47835.0,0.0,83.0,0.0,0.0,0.0,0.0,608.0,17.0,0.0,0.0,1,-6134,48487,-6133,0,0
2020-06-02,HI,652.0,48269.0,0.0,83.0,0.0,0.0,0.0,0.0,608.0,17.0,0.0,0.0,0,434,48921,434,0,0
2020-06-03,HI,653.0,48855.0,0.0,83.0,0.0,0.0,0.0,0.0,609.0,17.0,0.0,0.0,1,586,49508,587,0,0
2020-06-04,HI,653.0,49985.0,0.0,83.0,0.0,0.0,0.0,0.0,612.0,17.0,0.0,0.0,0,1130,50638,1130,0,0
2020-06-05,HI,655.0,51681.0,0.0,83.0,0.0,0.0,0.0,0.0,611.0,17.0,0.0,0.0,2,1696,52336,1698,0,0
2020-06-06,HI,664.0,52593.0,0.0,83.0,0.0,0.0,0.0,0.0,614.0,17.0,0.0,0.0,9,912,53257,921,0,0
2020-06-07,HI,673.0,53382.0,0.0,83.0,0.0,0.0,0.0,0.0,616.0,17.0,0.0,0.0,9,789,54055,798,0,0
2020-06-08,HI,675.0,54472.0,0.0,84.0,0.0,0.0,0.0,0.0,617.0,17.0,0.0,0.0,2,1090,55147,1092,0,1
2020-06-09,HI,676.0,54798.0,0.0,84.0,0.0,0.0,0.0,0.0,618.0,17.0,0.0,0.0,1,326,55474,327,0,0
2020-06-10,HI,682.0,55491.0,0.0,84.0,0.0,0.0,0.0,0.0,621.0,17.0,0.0,0.0,6,693,56173,699,0,0
2020-06-11,HI,685.0,56610.0,0.0,85.0,0.0,0.0,0.0,0.0,622.0,17.0,0.0,0.0,3,1119,57295,1122,0,1
2020-06-12,HI,692.0,57887.0,0.0,86.0,0.0,0.0,0.0,0.0,623.0,17.0,0.0,0.0,7,1277,58579,1284,0,1
2020-06-13,HI,706.0,58632.0,0.0,87.0,0.0,0.0,0.0,0.0,627.0,17.0,0.0,0.0,14,745,59338,759,0,1
2020-06-14,HI,723.0,59599.0,0.0,89.0,0.0,0.0,0.0,0.0,628.0,17.0,0.0,0.0,17,967,60322,984,0,2
2020-06-15,HI,728.0,60746.0,0.0,91.0,0.0,0.0,0.0,0.0,629.0,17.0,0.0,0.0,5,1147,61474,1152,0,2
2020-06-16,HI,736.0,61292.0,0.0,91.0,0.0,0.0,0.0,0.0,630.0,17.0,0.0,0.0,8,546,62028,554,0,0
2020-06-17,HI,740.0,62503.0,0.0,92.0,0.0,0.0,0.0,0.0,637.0,17.0,0.0,0.0,4,1211,63243,1215,0,1
2020-06-18,HI,744.0,63630.0,0.0,95.0,0.0,0.0,0.0,0.0,639.0,17.0,0.0,0.0,4,1127,64374,1131,0,3
2020-06-19,HI,762.0,64982.0,0.0,95.0,0.0,0.0,0.0,0.0,640.0,17.0,0.0,0.0,18,1352,65744,1370,0,0
2020-06-20,HI,789.0,65945.0,0.0,96.0,0.0,0.0,0.0,0.0,642.0,17.0,0.0,0.0,27,963,66734,990,0,1
2020-06-21,HI,803.0,67057.0,0.0,96.0,0.0,0.0,0.0,0.0,644.0,17.0,0.0,0.0,14,1112,67860,1126,0,0
2020-06-22,HI,814.0,67897.0,0.0,97.0,0.0,0.0,0.0,0.0,651.0,17.0,0.0,0.0,11,840,68711,851,0,1
2020-06-23,HI,816.0,68524.0,0.0,99.0,0.0,0.0,0.0,0.0,669.0,17.0,0.0,0.0,2,627,69340,629,0,2
2020-06-24,HI,819.0,69720.0,0.0,104.0,0.0,0.0,0.0,0.0,673.0,17.0,0.0,0.0,3,1196,70539,1199,0,5
2020-06-25,HI,835.0,71100.0,0.0,105.0,0.0,0.0,0.0,0.0,686.0,17.0,0.0,0.0,16,1380,71935,1396,0,1
2020-06-26,HI,850.0,72155.0,0.0,109.0,0.0,0.0,0.0,0.0,696.0,17.0,0.0,0.0,15,1055,73005,1070,0,4
2020-06-27,HI,866.0,73435.0,0.0,109.0,0.0,0.0,0.0,0.0,705.0,17.0,0.0,0.0,16,1280,74301,1296,0,0
2020-06-28,HI,872.0,74606.0,0.0,110.0,0.0,0.0,0.0,0.0,714.0,18.0,0.0,0.0,6,1171,75478,1177,1,1
2020-06-29,HI,899.0,76256.0,0.0,111.0,0.0,0.0,0.0,0.0,719.0,18.0,0.0,0.0,27,1650,77155,1677,0,1
2020-06-30,HI,900.0,76843.0,0.0,111.0,0.0,0.0,0.0,0.0,722.0,18.0,0.0,0.0,1,587,77743,588,0,0
2020-07-01,HI,917.0,78141.0,0.0,113.0,0.0,0.0,0.0,0.0,736.0,18.0,0.0,0.0,17,1298,79058,1315,0,2
2020-07-02,HI,926.0,79364.0,0.0,116.0,0.0,0.0,0.0,0.0,741.0,18.0,0.0,0.0,9,1223,80290,1232,0,3
2020-07-03,HI,946.0,80672.0,0.0,116.0,0.0,0.0,0.0,0.0,746.0,18.0,0.0,0.0,20,1308,81618,1328,0,0
2020-07-04,HI,975.0,82501.0,0.0,118.0,0.0,0.0,0.0,0.0,754.0,19.0,0.0,0.0,29,1829,83476,1858,1,2
2020-07-05,HI,999.0,83326.0,0.0,118.0,0.0,0.0,0.0,0.0,756.0,19.0,0.0,0.0,24,825,84325,849,0,0
2020-07-06,HI,1023.0,84035.0,0.0,118.0,0.0,0.0,0.0,0.0,777.0,19.0,0.0,0.0,24,709,85058,733,0,0
2020-07-07,HI,1030.0,84643.0,0.0,119.0,0.0,0.0,0.0,0.0,781.0,19.0,0.0,0.0,7,608,85673,615,0,1
2020-07-08,HI,1071.0,86025.0,0.0,119.0,0.0,0.0,0.0,0.0,797.0,19.0,0.0,0.0,41,1382,87096,1423,0,0
2020-07-09,HI,1094.0,88058.0,0.0,122.0,0.0,0.0,0.0,0.0,811.0,19.0,0.0,0.0,23,2033,89152,2056,0,3
2020-07-10,HI,1130.0,89465.0,0.0,123.0,0.0,0.0,0.0,0.0,840.0,19.0,0.0,0.0,36,1407,90595,1443,0,1
2020-07-11,HI,1158.0,91076.0,0.0,125.0,0.0,0.0,0.0,0.0,847.0,19.0,0.0,0.0,28,1611,92234,1639,0,2
2020-07-12,HI,1200.0,92720.0,0.0,125.0,0.0,0.0,0.0,0.0,872.0,19.0,0.0,0.0,42,1644,93920,1686,0,0
2020-07-13,HI,1220.0,93950.0,0.0,125.0,0.0,0.0,0.0,0.0,890.0,19.0,0.0,0.0,20,1230,95170,1250,0,0
2020-07-14,HI,1243.0,94827.0,0.0,128.0,0.0,0.0,0.0,0.0,911.0,22.0,0.0,0.0,23,877,96070,900,3,3
2020-07-15,HI,1264.0,96293.0,0.0,133.0,0.0,0.0,0.0,0.0,921.0,22.0,0.0,0.0,21,1466,97557,1487,0,5
2020-07-16,HI,1292.0,98095.0,0.0,137.0,0.0,0.0,0.0,0.0,951.0,22.0,0.0,0.0,28,1802,99387,1830,0,4
2020-07-17,HI,1311.0,99893.0,0.0,138.0,0.0,0.0,0.0,0.0,975.0,22.0,0.0,0.0,19,1798,101204,1817,0,1
2020-07-18,HI,1334.0,101661.0,0.0,139.0,0.0,0.0,0.0,0.0,994.0,23.0,0.0,0.0,23,1768,102995,1791,1,1
2020-07-19,HI,1354.0,103281.0,0.0,140.0,0.0,0.0,0.0,0.0,1019.0,24.0,0.0,0.0,20,1620,104635,1640,1,1
2020-07-20,HI,1381.0,104575.0,0.0,150.0,0.0,0.0,0.0,0.0,1043.0,24.0,0.0,0.0,27,1294,105956,1321,0,10
2020-07-21,HI,1393.0,105390.0,0.0,150.0,0.0,0.0,0.0,0.0,1057.0,24.0,0.0,0.0,12,815,106783,827,0,0
2020-03-04,IL,4.0,124.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,128,0,0,0
2020-03-05,IL,5.0,165.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,41,170,42,0,0
2020-03-06,IL,5.0,180.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,15,185,15,0,0
2020-03-07,IL,6.0,191.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,11,197,12,0,0
2020-03-08,IL,6.0,191.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,197,0,0,0
2020-03-09,IL,7.0,191.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,198,1,0,0
2020-03-10,IL,19.0,244.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12,53,263,65,0,0
2020-03-11,IL,19.0,244.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,263,0,0,0
2020-03-12,IL,25.0,266.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,22,291,28,0,0
2020-03-13,IL,32.0,294.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,28,326,35,0,0
2020-03-14,IL,46.0,316.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14,22,362,36,0,0
2020-03-15,IL,64.0,449.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18,133,513,151,0,0
2020-03-16,IL,93.0,932.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29,483,1025,512,0,0
2020-03-17,IL,159.0,1340.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,66,408,1499,474,1,0
2020-03-18,IL,288.0,1763.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,129,423,2051,552,0,0
2020-03-19,IL,422.0,2725.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,134,962,3147,1096,3,0
